"","anio","mes","cuenca","prod_pet","prod_gas","prod_agua","concepto","inversion_explotacion","inversion_exploracion","unidad_crudo","precio_interno_crudo","unidad_gas","precio_interno_gas"
"1",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Abandono de Pozos(pozos)",0.11888428,0,"m3",364.31622435,"Mm3",159.732405614714
"2",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Adquisición de datos sísmicos 3D(km2)",0,0.21448191,"m3",364.31622435,"Mm3",159.732405614714
"3",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Baterias y Plantas de Deshidratación y/o Desalado",3.3578285,0,"m3",364.31622435,"Mm3",159.732405614714
"4",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Conversión de Pozos(pozos)",3.01216654,0,"m3",364.31622435,"Mm3",159.732405614714
"5",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Edificios, Almacenes, Obras Civiles, Caminos, etc.",1.00987671,0,"m3",364.31622435,"Mm3",159.732405614714
"6",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Gasoductos(km)",0.93997928,0,"m3",364.31622435,"Mm3",159.732405614714
"7",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Instalaciones Recuperación Secundaria",0.37,0,"m3",364.31622435,"Mm3",159.732405614714
"8",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Instalaciones y Equipos de Telecomunicación",0.0448462,0,"m3",364.31622435,"Mm3",159.732405614714
"9",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Medio Ambiente",3.97181365,0,"m3",364.31622435,"Mm3",159.732405614714
"10",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Oleoductos(km)",39.74253718,0,"m3",364.31622435,"Mm3",159.732405614714
"11",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Otras Inversiones",53.81968028,0.796,"m3",364.31622435,"Mm3",159.732405614714
"12",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Perforación Pozos Avanzada(pozos)",0.128,0,"m3",364.31622435,"Mm3",159.732405614714
"13",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Perforación Pozos Exploratorios(pozos)",0,16.57808052,"m3",364.31622435,"Mm3",159.732405614714
"14",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Perforación Pozos Productores de Gas(pozos)",142.578940066667,0,"m3",364.31622435,"Mm3",159.732405614714
"15",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Plantas de Almacenaje",0.14256055,0,"m3",364.31622435,"Mm3",159.732405614714
"16",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Plantas de Compresión de Gas Natural",77.38714388,0,"m3",364.31622435,"Mm3",159.732405614714
"17",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Plantas de Tratamiento de Gas Natural",254.63118759,0,"m3",364.31622435,"Mm3",159.732405614714
"18",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Redes de Captación de Gas Natural(m)",15.663,0,"m3",364.31622435,"Mm3",159.732405614714
"19",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Reparación de Pozos de Gas(pozos)",58.40773995,0.0022,"m3",364.31622435,"Mm3",159.732405614714
"20",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Reparación de Pozos de Petróleo(pozos)",9.98,0,"m3",364.31622435,"Mm3",159.732405614714
"21",2018,1,"AUSTRAL",23280.144753,495209.237193,99619.073569,"Reparación y Actualización de Motores y Compresores",7.97356799,0,"m3",364.31622435,"Mm3",159.732405614714
"22",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Abandono de Pozos(pozos)",0.4192,0,"m3",377.0731848,"Mm3",157.388915779284
"23",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Adquisición de datos sísmicos 3D(km2)",0,0.0391,"m3",377.0731848,"Mm3",157.388915779284
"24",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Baterias y Plantas de Deshidratación y/o Desalado",3.5008,0,"m3",377.0731848,"Mm3",157.388915779284
"25",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Conversión de Pozos(pozos)",5.76,0,"m3",377.0731848,"Mm3",157.388915779284
"26",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Edificios, Almacenes, Obras Civiles, Caminos, etc.",0.3816,0,"m3",377.0731848,"Mm3",157.388915779284
"27",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Equipos de Bombeo de Petróleo",3.46,0,"m3",377.0731848,"Mm3",157.388915779284
"28",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Gasoductos(km)",0.26,0,"m3",377.0731848,"Mm3",157.388915779284
"29",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Instalaciones Recuperación Asistida",7.13,0,"m3",377.0731848,"Mm3",157.388915779284
"30",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Instalaciones Recuperación Secundaria",5.4171,0,"m3",377.0731848,"Mm3",157.388915779284
"31",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Instalaciones y Equipos de Telecomunicación",0.8016,0,"m3",377.0731848,"Mm3",157.388915779284
"32",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Medio Ambiente",10.2991,0,"m3",377.0731848,"Mm3",157.388915779284
"33",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Oleoductos(km)",8.7581,0,"m3",377.0731848,"Mm3",157.388915779284
"34",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Otras Inversiones",1.3525,0,"m3",377.0731848,"Mm3",157.388915779284
"35",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Perforación Pozos Avanzada(pozos)",19.2,0,"m3",377.0731848,"Mm3",157.388915779284
"36",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Perforación Pozos Exploratorios(pozos)",0,5.9059,"m3",377.0731848,"Mm3",157.388915779284
"37",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Perforación Pozos Inyectores para Rec. Asistida(pozos)",0.08,0,"m3",377.0731848,"Mm3",157.388915779284
"38",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Perforación Pozos Productores de Petróleo(pozos)",67.07,0,"m3",377.0731848,"Mm3",157.388915779284
"39",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Plantas de Almacenaje",0.098,0,"m3",377.0731848,"Mm3",157.388915779284
"40",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Plantas de Compresión de Gas Natural",0.051,0,"m3",377.0731848,"Mm3",157.388915779284
"41",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Reparación de Pozos de Petróleo(pozos)",9.7188,0,"m3",377.0731848,"Mm3",157.388915779284
"42",2018,1,"CUYANA",97065.732272,3616.718906,2730292.78392,"Unidades LACT",0.0471,0,"m3",377.0731848,"Mm3",157.388915779284
"43",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Abandono de Pozos(pozos)",6.383,0,"m3",390.0662799,"Mm3",165.310406582769
"44",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Adquisición de datos sísmicos 2D(km)",0.0345,0,"m3",390.0662799,"Mm3",165.310406582769
"45",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Baterias y Plantas de Deshidratación y/o Desalado",25.597058,0,"m3",390.0662799,"Mm3",165.310406582769
"46",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Conversión de Pozos(pozos)",24.53244,0,"m3",390.0662799,"Mm3",165.310406582769
"47",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Edificios, Almacenes, Obras Civiles, Caminos, etc.",2.83783,0,"m3",390.0662799,"Mm3",165.310406582769
"48",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Equipos de Bombeo de Petróleo",0.071,0,"m3",390.0662799,"Mm3",165.310406582769
"49",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Gasoductos(km)",2.3358,0,"m3",390.0662799,"Mm3",165.310406582769
"50",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Instalaciones Recuperación Asistida",7.094,0,"m3",390.0662799,"Mm3",165.310406582769
"51",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Instalaciones Recuperación Secundaria",39.13316,0,"m3",390.0662799,"Mm3",165.310406582769
"52",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Instalaciones y Equipo de Laboratorio",0.036,0,"m3",390.0662799,"Mm3",165.310406582769
"53",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Instalaciones y Equipos de Telecomunicación",2.749,0,"m3",390.0662799,"Mm3",165.310406582769
"54",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Medio Ambiente",89.10541,0,"m3",390.0662799,"Mm3",165.310406582769
"55",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Oleoductos(km)",5.206625,0,"m3",390.0662799,"Mm3",165.310406582769
"56",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Otras Inversiones",174.25138,0,"m3",390.0662799,"Mm3",165.310406582769
"57",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Perforación Pozos Avanzada(pozos)",17.257,0,"m3",390.0662799,"Mm3",165.310406582769
"58",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Perforación Pozos Exploratorios(pozos)",0.00181,7.313,"m3",390.0662799,"Mm3",165.310406582769
"59",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Perforación Pozos Inyectores de Agua(pozos)",74.866,0,"m3",390.0662799,"Mm3",165.310406582769
"60",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Perforación Pozos Inyectores para Rec. Asistida(pozos)",3.225,0,"m3",390.0662799,"Mm3",165.310406582769
"61",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Perforación Pozos Productores de Gas(pozos)",177.053,0,"m3",390.0662799,"Mm3",165.310406582769
"62",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Perforación Pozos Productores de Petróleo(pozos)",433.6334,0,"m3",390.0662799,"Mm3",165.310406582769
"63",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Plantas de Almacenaje",1.12355,0,"m3",390.0662799,"Mm3",165.310406582769
"64",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Plantas de Compresión de Gas Natural",5.702,0,"m3",390.0662799,"Mm3",165.310406582769
"65",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Plantas de Tratamiento de Gas Natural",0.352,0,"m3",390.0662799,"Mm3",165.310406582769
"66",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Redes de Captación de Gas Natural(m)",0.953,0,"m3",390.0662799,"Mm3",165.310406582769
"67",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Reparación de Pozos de Gas(pozos)",21.93418,0,"m3",390.0662799,"Mm3",165.310406582769
"68",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Reparación de Pozos de Petróleo(pozos)",259.06784,0,"m3",390.0662799,"Mm3",165.310406582769
"69",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Reparación y Actualización de Motores y Compresores",12.268444,0,"m3",390.0662799,"Mm3",165.310406582769
"70",2018,1,"GOLFO SAN JORGE",874583.334872,322540.083061,10312063.589057,"Unidades LACT",1.73973,0,"m3",390.0662799,"Mm3",165.310406582769
"71",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Abandono de Pozos(pozos)",15.029532,1.609,"m3",411.8516384,"Mm3",171.741093901258
"72",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Adquisición de datos sísmicos 3D(km2)",8.196,0.6498,"m3",411.8516384,"Mm3",171.741093901258
"73",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Baterias y Plantas de Deshidratación y/o Desalado",339.871317198544,0.107,"m3",411.8516384,"Mm3",171.741093901258
"74",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Conversión de Pozos(pozos)",8.273307,0,"m3",411.8516384,"Mm3",171.741093901258
"75",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Edificios, Almacenes, Obras Civiles, Caminos, etc.",12.223901,1.511,"m3",411.8516384,"Mm3",171.741093901258
"76",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Equipos de Bombeo de Petróleo",19.64999,0,"m3",411.8516384,"Mm3",171.741093901258
"77",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Gasoductos(km)",100.676165,0,"m3",411.8516384,"Mm3",171.741093901258
"78",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Instalaciones Recuperación Asistida",4.72,0,"m3",411.8516384,"Mm3",171.741093901258
"79",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Instalaciones Recuperación Secundaria",21.475,0,"m3",411.8516384,"Mm3",171.741093901258
"80",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Instalaciones y Equipo de Laboratorio",0.06,0,"m3",411.8516384,"Mm3",171.741093901258
"81",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Instalaciones y Equipos de Telecomunicación",10.42579025,0,"m3",411.8516384,"Mm3",171.741093901258
"82",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Medio Ambiente",17.42277999,0.04076565,"m3",411.8516384,"Mm3",171.741093901258
"83",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Oleoductos(km)",43.345941,0,"m3",411.8516384,"Mm3",171.741093901258
"84",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Otras Inversiones",228.97466922,7.41502,"m3",411.8516384,"Mm3",171.741093901258
"85",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Perforación Pozos Avanzada(pozos)",164.581961,18.586,"m3",411.8516384,"Mm3",171.741093901258
"86",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Perforación Pozos Exploratorios(pozos)",78.625,134.62652572,"m3",411.8516384,"Mm3",171.741093901258
"87",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Perforación Pozos Inyectores de Agua(pozos)",44.341731,0,"m3",411.8516384,"Mm3",171.741093901258
"88",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Perforación Pozos Inyectores de Gas(pozos)",1.621,0,"m3",411.8516384,"Mm3",171.741093901258
"89",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Perforación Pozos Inyectores para Rec. Asistida(pozos)",9.12,0,"m3",411.8516384,"Mm3",171.741093901258
"90",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Perforación Pozos Productores de Gas(pozos)",1566.4492074,0,"m3",411.8516384,"Mm3",171.741093901258
"91",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Perforación Pozos Productores de Petróleo(pozos)",1070.73272943,0,"m3",411.8516384,"Mm3",171.741093901258
"92",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Perforación Pozos Sumideros(pozos)",8.502825,0,"m3",411.8516384,"Mm3",171.741093901258
"93",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Plantas de Almacenaje",0.223655,0,"m3",411.8516384,"Mm3",171.741093901258
"94",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Plantas de Compresión de Gas Natural",15.2548,0,"m3",411.8516384,"Mm3",171.741093901258
"95",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Plantas de Separación de Gas Licuado",3.427,0,"m3",411.8516384,"Mm3",171.741093901258
"96",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Plantas de Tratamiento de Gas Natural",26.4754,0,"m3",411.8516384,"Mm3",171.741093901258
"97",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Redes de Captación de Gas Natural(m)",67.981637,1.388,"m3",411.8516384,"Mm3",171.741093901258
"98",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Reparación de Pozos de Gas(pozos)",64.123257,6.415,"m3",411.8516384,"Mm3",171.741093901258
"99",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Reparación de Pozos de Petróleo(pozos)",106.599571747462,0.132,"m3",411.8516384,"Mm3",171.741093901258
"100",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Reparación y Actualización de Motores y Compresores",14.433267,4.117,"m3",411.8516384,"Mm3",171.741093901258
"101",2018,1,"NEUQUINA",844830.898288764,1875646.32802413,8126646.21289271,"Unidades LACT",0.0100735448536355,0,"m3",411.8516384,"Mm3",171.741093901258
"102",2018,1,"NOROESTE",16407.470307,105840.08099,98363.054303,"Baterias y Plantas de Deshidratación y/o Desalado",0.3533,0,"m3",342.5248238,"Mm3",172.543998063892
"103",2018,1,"NOROESTE",16407.470307,105840.08099,98363.054303,"Conversión de Pozos(pozos)",0.853,0,"m3",342.5248238,"Mm3",172.543998063892
"104",2018,1,"NOROESTE",16407.470307,105840.08099,98363.054303,"Edificios, Almacenes, Obras Civiles, Caminos, etc.",0.341,0,"m3",342.5248238,"Mm3",172.543998063892
"105",2018,1,"NOROESTE",16407.470307,105840.08099,98363.054303,"Gasoductos(km)",0,0,"m3",342.5248238,"Mm3",172.543998063892
"106",2018,1,"NOROESTE",16407.470307,105840.08099,98363.054303,"Instalaciones y Equipos de Telecomunicación",0.025605,0,"m3",342.5248238,"Mm3",172.543998063892
"107",2018,1,"NOROESTE",16407.470307,105840.08099,98363.054303,"Medio Ambiente",0.18382,0,"m3",342.5248238,"Mm3",172.543998063892
"108",2018,1,"NOROESTE",16407.470307,105840.08099,98363.054303,"Otras Inversiones",1.834181,0.144,"m3",342.5248238,"Mm3",172.543998063892
"109",2018,1,"NOROESTE",16407.470307,105840.08099,98363.054303,"Perforación Pozos Exploratorios(pozos)",0,6.5,"m3",342.5248238,"Mm3",172.543998063892
"110",2018,1,"NOROESTE",16407.470307,105840.08099,98363.054303,"Perforación Pozos Productores de Gas(pozos)",0,0,"m3",342.5248238,"Mm3",172.543998063892
"111",2018,1,"NOROESTE",16407.470307,105840.08099,98363.054303,"Plantas de Compresión de Gas Natural",3.013211,0,"m3",342.5248238,"Mm3",172.543998063892
"112",2018,1,"NOROESTE",16407.470307,105840.08099,98363.054303,"Redes de Captación de Gas Natural(m)",0.054,0,"m3",342.5248238,"Mm3",172.543998063892
"113",2018,1,"NOROESTE",16407.470307,105840.08099,98363.054303,"Reparación de Pozos de Gas(pozos)",0.024958,0,"m3",342.5248238,"Mm3",172.543998063892
"114",2018,1,"NOROESTE",16407.470307,105840.08099,98363.054303,"Reparación de Pozos de Petróleo(pozos)",10.48,0,"m3",342.5248238,"Mm3",172.543998063892
"115",2018,1,"NOROESTE",16407.470307,105840.08099,98363.054303,"Reparación y Actualización de Motores y Compresores",2.45518,0,"m3",342.5248238,"Mm3",172.543998063892
"116",2018,1,"OTRA",0,0,0,NA,NA,NA,"m3",398.5836654,"Mm3",166.81931268151
"117",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Abandono de Pozos(pozos)",0.11888428,0,"m3",371.4099103,"Mm3",153.724340425532
"118",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Adquisición de datos sísmicos 3D(km2)",0,0.21448191,"m3",371.4099103,"Mm3",153.724340425532
"119",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Baterias y Plantas de Deshidratación y/o Desalado",3.3578285,0,"m3",371.4099103,"Mm3",153.724340425532
"120",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Conversión de Pozos(pozos)",3.01216654,0,"m3",371.4099103,"Mm3",153.724340425532
"121",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Edificios, Almacenes, Obras Civiles, Caminos, etc.",1.00987671,0,"m3",371.4099103,"Mm3",153.724340425532
"122",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Gasoductos(km)",0.93997928,0,"m3",371.4099103,"Mm3",153.724340425532
"123",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Instalaciones Recuperación Secundaria",0.37,0,"m3",371.4099103,"Mm3",153.724340425532
"124",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Instalaciones y Equipos de Telecomunicación",0.0448462,0,"m3",371.4099103,"Mm3",153.724340425532
"125",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Medio Ambiente",3.97181365,0,"m3",371.4099103,"Mm3",153.724340425532
"126",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Oleoductos(km)",39.74253718,0,"m3",371.4099103,"Mm3",153.724340425532
"127",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Otras Inversiones",53.81968028,0.796,"m3",371.4099103,"Mm3",153.724340425532
"128",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Perforación Pozos Avanzada(pozos)",0.128,0,"m3",371.4099103,"Mm3",153.724340425532
"129",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Perforación Pozos Exploratorios(pozos)",0,16.57808052,"m3",371.4099103,"Mm3",153.724340425532
"130",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Perforación Pozos Productores de Gas(pozos)",142.578940066667,0,"m3",371.4099103,"Mm3",153.724340425532
"131",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Plantas de Almacenaje",0.14256055,0,"m3",371.4099103,"Mm3",153.724340425532
"132",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Plantas de Compresión de Gas Natural",77.38714388,0,"m3",371.4099103,"Mm3",153.724340425532
"133",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Plantas de Tratamiento de Gas Natural",254.63118759,0,"m3",371.4099103,"Mm3",153.724340425532
"134",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Redes de Captación de Gas Natural(m)",15.663,0,"m3",371.4099103,"Mm3",153.724340425532
"135",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Reparación de Pozos de Gas(pozos)",58.40773995,0.0022,"m3",371.4099103,"Mm3",153.724340425532
"136",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Reparación de Pozos de Petróleo(pozos)",9.98,0,"m3",371.4099103,"Mm3",153.724340425532
"137",2018,2,"AUSTRAL",19932.155448,436973.967459,83638.467647,"Reparación y Actualización de Motores y Compresores",7.97356799,0,"m3",371.4099103,"Mm3",153.724340425532
"138",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Abandono de Pozos(pozos)",0.4192,0,"m3",391.08749,"Mm3",153.183319148936
"139",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Adquisición de datos sísmicos 3D(km2)",0,0.0391,"m3",391.08749,"Mm3",153.183319148936
"140",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Baterias y Plantas de Deshidratación y/o Desalado",3.5008,0,"m3",391.08749,"Mm3",153.183319148936
"141",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Conversión de Pozos(pozos)",5.76,0,"m3",391.08749,"Mm3",153.183319148936
"142",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Edificios, Almacenes, Obras Civiles, Caminos, etc.",0.3816,0,"m3",391.08749,"Mm3",153.183319148936
"143",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Equipos de Bombeo de Petróleo",3.46,0,"m3",391.08749,"Mm3",153.183319148936
"144",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Gasoductos(km)",0.26,0,"m3",391.08749,"Mm3",153.183319148936
"145",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Instalaciones Recuperación Asistida",7.13,0,"m3",391.08749,"Mm3",153.183319148936
"146",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Instalaciones Recuperación Secundaria",5.4171,0,"m3",391.08749,"Mm3",153.183319148936
"147",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Instalaciones y Equipos de Telecomunicación",0.8016,0,"m3",391.08749,"Mm3",153.183319148936
"148",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Medio Ambiente",10.2991,0,"m3",391.08749,"Mm3",153.183319148936
"149",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Oleoductos(km)",8.7581,0,"m3",391.08749,"Mm3",153.183319148936
"150",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Otras Inversiones",1.3525,0,"m3",391.08749,"Mm3",153.183319148936
"151",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Perforación Pozos Avanzada(pozos)",19.2,0,"m3",391.08749,"Mm3",153.183319148936
"152",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Perforación Pozos Exploratorios(pozos)",0,5.9059,"m3",391.08749,"Mm3",153.183319148936
"153",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Perforación Pozos Inyectores para Rec. Asistida(pozos)",0.08,0,"m3",391.08749,"Mm3",153.183319148936
"154",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Perforación Pozos Productores de Petróleo(pozos)",67.07,0,"m3",391.08749,"Mm3",153.183319148936
"155",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Plantas de Almacenaje",0.098,0,"m3",391.08749,"Mm3",153.183319148936
"156",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Plantas de Compresión de Gas Natural",0.051,0,"m3",391.08749,"Mm3",153.183319148936
"157",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Reparación de Pozos de Petróleo(pozos)",9.7188,0,"m3",391.08749,"Mm3",153.183319148936
"158",2018,2,"CUYANA",88025.66147,3237.387734,2442932.49491,"Unidades LACT",0.0471,0,"m3",391.08749,"Mm3",153.183319148936
"159",2018,2,"GOLFO SAN JORGE",802708.177003,287597.535928,9477995.918955,"Abandono de Pozos(pozos)",6.383,0,"m3",405.9169443,"Mm3",118.31029787234
"160",2018,2,"GOLFO SAN JORGE",802708.177003,287597.535928,9477995.918955,"Adquisición de datos sísmicos 2D(km)",0.0345,0,"m3",405.9169443,"Mm3",118.31029787234
"161",2018,2,"GOLFO SAN JORGE",802708.177003,287597.535928,9477995.918955,"Baterias y Plantas de Deshidratación y/o Desalado",25.597058,0,"m3",405.9169443,"Mm3",118.31029787234
"162",2018,2,"GOLFO SAN JORGE",802708.177003,287597.535928,9477995.918955,"Conversión de Pozos(pozos)",24.53244,0,"m3",405.9169443,"Mm3",118.31029787234
"163",2018,2,"GOLFO SAN JORGE",802708.177003,287597.535928,9477995.918955,"Edificios, Almacenes, Obras Civiles, Caminos, etc.",2.83783,0,"m3",405.9169443,"Mm3",118.31029787234
